Latitude,Longitude,Country,Continent,Continent_Label
-40.89566188619455,-62.88798681452469,ARGENTINA,SA,1
58.98444979529508,25.21172504433164,ESTONIA,EU,4
-7.106931092732436,-38.2500376243557,BRAZIL,SA,1
47.11268393130965,47.77315778408591,RUSSIA,EU,4
-23.49646370724957,-47.46054192877304,BRAZIL,SA,1
-0.4202782516675778,36.15600253233764,KENYA,AF,0
37.98971672899636,31.94542828223413,TURKEY,AS,2
-32.7416494790334,-59.95196061120904,ARGENTINA,SA,1
-21.20261296168765,21.67615208998887,BOTSWANA,AF,0
-28.69305048351571,-66.88898966112757,ARGENTINA,SA,1
-30.58819813209688,-64.00276637899042,ARGENTINA,SA,1
50.42322534204445,5.404167262214653,BELGIUM,EU,4
65.20684776880073,17.63013887350203,SWEDEN,EU,4
-23.14481486924933,-63.71847471823066,ARGENTINA,SA,1
49.54046491666277,12.88925619591433,CZECHIA,EU,4
-21.67142636405556,117.7130616313657,AUSTRALIA,OC,3
-24.10508495076869,-61.44513263208962,ARGENTINA,SA,1
9.919532052740884,7.433576874869784,NIGERIA,AF,0
-21.42435133653428,-44.59469236691506,BRAZIL,SA,1
-27.02032742960583,-63.53655217045165,ARGENTINA,SA,1
60.46219837830453,24.74622754792626,FINLAND,EU,4
40.14805152456702,43.34165151575107,TURKEY,AS,2
-28.78387668380363,-62.40186675454871,ARGENTINA,SA,1
23.7427195581663,84.56443939984268,INDIA,AS,2
-15.62671851745517,131.1255813868172,AUSTRALIA,OC,3
-33.34817807532824,-59.20388352147785,ARGENTINA,SA,1
51.13614810544701,114.6937638487333,RUSSIA,EU,4
0.7752906552231662,-52.03375058627956,BRAZIL,SA,1
47.37938104021418,40.11734127899005,RUSSIA,EU,4
-6.500574528396172,107.8170976437029,INDONESIA,AS,2
45.53752240472853,17.2934410272871,CROATIA,EU,4
56.5248218499832,16.06180129243484,SWEDEN,EU,4
6.954723178492722,81.19503025198549,SRI LANKA,AS,2
-29.93732248068895,142.0608829705681,AUSTRALIA,OC,3
-37.45449557444945,-61.89239040453,ARGENTINA,SA,1
-17.71870636249565,-61.22229308595474,BOLIVIA,SA,1
61.80418531198291,33.91797226421527,RUSSIA,EU,4
-34.0551714906165,-57.36306909453937,URUGUAY,SA,1
-21.62226676871681,-56.69194682098153,BRAZIL,SA,1
44.44238875103932,28.29712740557871,ROMANIA,EU,4
-30.9074898864363,-60.05062497156923,ARGENTINA,SA,1
60.44384710033271,29.94427047300487,RUSSIA,EU,4
9.472309148369705,-74.80882916337069,COLOMBIA,SA,1
-1.568885282164768,102.106184489439,INDONESIA,AS,2
39.68074979193476,32.87080174063567,TURKEY,AS,2
16.04868179176543,101.7067869960602,THAILAND,AS,2
55.07772082407958,41.04578103595085,RUSSIA,EU,4
53.40726151815893,18.43564836244725,POLAND,EU,4
-16.22646728789823,-52.71988738740585,BRAZIL,SA,1
-19.98162126314524,136.6268716189966,AUSTRALIA,OC,3
51.9635407549954,16.717495631217,POLAND,EU,4
-24.95658720388576,119.4344700979284,AUSTRALIA,OC,3
-24.26328295623086,139.4232041027529,AUSTRALIA,OC,3
43.11878314163344,11.29682788794881,ITALY,EU,4
-33.9516861,140.8500028,AUSTRALIA,OC,3
-20.41094677444175,-63.31629597939106,BOLIVIA,SA,1
10.42125115529511,-2.4672164622743,GHANA,AF,0
49.5075981,22.2651834,POLAND,EU,4
-26.5906833,120.2260383,AUSTRALIA,OC,3
-21.87346262992091,-46.46732601689865,BRAZIL,SA,1
-37.89179453328712,-69.67129445347338,ARGENTINA,SA,1
-30.61222282129177,146.3625935337091,AUSTRALIA,OC,3
66.82261227116413,34.51110876838723,RUSSIA,EU,4
-25.84937070010512,-49.0359898641376,BRAZIL,SA,1
-20.32940333105546,-48.33491612378494,BRAZIL,SA,1
-22.71753851123663,140.0195200618549,AUSTRALIA,OC,3
12.77065071078412,105.9652134311413,CAMBODIA,AS,2
52.84350322386073,58.86849881462873,RUSSIA,EU,4
-33.52569577447756,-66.30345102603906,ARGENTINA,SA,1
-0.5383742460665621,34.16582492603615,KENYA,AF,0
-22.97752633562618,119.9954353039453,AUSTRALIA,OC,3
51.49708071744522,87.75146009886589,RUSSIA,EU,4
23.09746448042922,-100.2467980703743,MEXICO,NA,5
21.1162162967638,-99.10585734477709,MEXICO,NA,5
-30.51543137104071,135.3471642159851,AUSTRALIA,OC,3
10.7136574485426,4.796964705885983,NIGERIA,AF,0
-8.979223885847492,-68.9927192790416,BRAZIL,SA,1
-31.46378581514363,115.879974194278,AUSTRALIA,OC,3
-6.942368985250237,-79.62306074667518,PERU,SA,1
-20.64188493251544,141.0138276760378,AUSTRALIA,OC,3
0.9113754118404702,117.0104854522028,INDONESIA,AS,2
19.9800679287418,-99.78893177507544,MEXICO,NA,5
-45.56311231529568,-70.72436773884206,ARGENTINA,SA,1
-20.71783455579808,140.4517753114694,AUSTRALIA,OC,3
-15.12905481918927,131.6909259262077,AUSTRALIA,OC,3
-16.8837557604799,-44.3735280109931,BRAZIL,SA,1
-35.9625218081931,-59.02006956527754,ARGENTINA,SA,1
-23.43634630642403,-48.60638493994858,BRAZIL,SA,1
54.48850281246885,-5.476281868806643,UNITED KINGDOM,EU,4
-23.88238441443198,139.5361817528666,AUSTRALIA,OC,3
-34.34905483090498,135.6121325130823,AUSTRALIA,OC,3
-9.788584892751674,-66.46501831351732,BRAZIL,SA,1
-7.473554282466498,-72.94473082790276,BRAZIL,SA,1
-12.04736202114027,-47.73456188895754,BRAZIL,SA,1
-29.60234110164929,152.5879856482111,AUSTRALIA,OC,3
5.877628702624042,0.382017349368948,GHANA,AF,0
7.213357893799802,5.251940830048738,NIGERIA,AF,0
-34.04771888400771,22.36795977315084,SOUTH AFRICA,AF,0
46.1157313772018,91.58852586720565,MONGOLIA,AS,2
-7.598690338079322,-73.04203584334954,BRAZIL,SA,1
-38.18748016562802,-70.10991472144946,ARGENTINA,SA,1
-9.667434878363753,-65.04258419015382,BRAZIL,SA,1
-19.20798782763014,25.79027922178614,BOTSWANA,AF,0
45.64974929469852,38.22279731690603,RUSSIA,EU,4
-3.974204066523684,-73.42003748232946,PERU,SA,1
49.25035147713929,18.09490712491357,CZECHIA,EU,4
45.32154060320993,27.24067752173269,ROMANIA,EU,4
-21.70487895704965,-47.23760667263485,BRAZIL,SA,1
-29.9205852426474,22.2974811739211,SOUTH AFRICA,AF,0
51.93762889685225,22.47547812393517,POLAND,EU,4
3.763493318259671,-61.75620068698302,BRAZIL,SA,1
48.12535300539363,95.70580631722345,MONGOLIA,AS,2
-17.98493149659167,-65.6308890655346,BOLIVIA,SA,1
19.60844990266778,81.94128021493086,INDIA,AS,2
46.86739164039614,16.00514630987878,AUSTRIA,EU,4
7.244890738477061,124.8117050387846,PHILIPPINES,AS,2
48.29638332692544,44.28343154496817,RUSSIA,EU,4
-36.87134676136868,143.5203459597368,AUSTRALIA,OC,3
21.88472541117943,84.33572424597405,INDIA,AS,2
63.89280950747949,122.7499533130613,RUSSIA,EU,4
49.63686190663866,114.9745928161765,MONGOLIA,AS,2
-50.7514638179912,-70.76110476908664,ARGENTINA,SA,1
-26.05208352134408,116.1583343205099,AUSTRALIA,OC,3
-5.051770366686613,-41.75123159820972,BRAZIL,SA,1
39.40502007056745,17.02841154340139,ITALY,EU,4
-18.1837587,142.2662732,AUSTRALIA,OC,3
-23.54793827065302,24.73134482479305,BOTSWANA,AF,0
47.89162971538499,30.30944759778387,UKRAINE,EU,4
-5.593503176600593,-79.95799863336097,PERU,SA,1
-45.2552882406194,-68.88972182147216,ARGENTINA,SA,1
-20.5981313360091,-47.67304224543147,BRAZIL,SA,1
-22.13612815383502,20.98468741357121,BOTSWANA,AF,0
-10.75078974760819,-37.7571121677727,BRAZIL,SA,1
-18.01931253939657,122.5984260918962,AUSTRALIA,OC,3
-23.10819336934208,118.9820595192923,AUSTRALIA,OC,3
21.14395525039011,-104.7326518000263,MEXICO,NA,5
-30.37898325661042,20.50202554940224,SOUTH AFRICA,AF,0
60.23409306719361,17.22141933619465,SWEDEN,EU,4
-26.98049194483725,-65.28150397839006,ARGENTINA,SA,1
0.8523709153496986,-59.61557811086885,BRAZIL,SA,1
7.202088993112271,9.526892874940797,NIGERIA,AF,0
-17.84192400967312,-41.42295676022503,BRAZIL,SA,1
4.231313102913924,-75.24250950681105,COLOMBIA,SA,1
-31.37099239092337,141.6118745607883,AUSTRALIA,OC,3
-13.25919562706857,-56.01977571980308,BRAZIL,SA,1
17.26539036696213,102.2448928835111,THAILAND,AS,2
43.2331965035955,19.45716645988086,MONTENEGRO,EU,4
-30.19204249393461,135.2083599941911,AUSTRALIA,OC,3
18.57167951029332,-96.45078621418382,MEXICO,NA,5
58.9089168618812,16.50084927562925,SWEDEN,EU,4
74.6039917509476,-22.08069664761752,GREENLAND,NA,5
-16.1630394277854,142.2699697292177,AUSTRALIA,OC,3
-23.94386624457112,-53.94603989593821,BRAZIL,SA,1
52.09583303041207,19.48760308940268,POLAND,EU,4
6.940141207125863,-2.348507090690315,GHANA,AF,0
-26.12624964135761,149.9729099841958,AUSTRALIA,OC,3
-3.419464512317852,-44.78038328953841,BRAZIL,SA,1
12.43318191484286,77.27978836951004,INDIA,AS,2
65.35645664565303,27.01684136668871,FINLAND,EU,4
11.86716288103082,9.002289101313997,NIGERIA,AF,0
-9.582357746256516,119.357056352137,INDONESIA,AS,2
3.23249132612654,39.21757586846449,KENYA,AF,0
-19.04574637954038,-68.06406004116847,BOLIVIA,SA,1
-30.93916131439124,151.4010787793219,AUSTRALIA,OC,3
-24.51758734010386,145.7610198822055,AUSTRALIA,OC,3
51.64369190630448,105.5571194640511,RUSSIA,EU,4
-45.49718233458644,-68.30627522802942,ARGENTINA,SA,1
54.05740354003979,19.24360281299825,POLAND,EU,4
-29.3127940137517,18.78260271717783,SOUTH AFRICA,AF,0
-27.7237015951729,-59.89034354272312,ARGENTINA,SA,1
-23.71516388267202,-49.50283812466625,BRAZIL,SA,1
-24.53534287462315,139.5678991563024,AUSTRALIA,OC,3
57.09214694815377,27.62914109930497,LATVIA,EU,4
16.28962281947384,-0.04502648978054759,MALI,AF,0
-3.018337106490065,38.28154712266476,KENYA,AF,0
9.029261515760632,-0.5277136179892321,GHANA,AF,0
9.230081498917622,-2.288534403530236,GHANA,AF,0
46.65678149912758,13.94215276147385,AUSTRIA,EU,4
-9.52952004843194,-36.9727369695287,BRAZIL,SA,1
-10.46051435955216,-62.57121986396029,BRAZIL,SA,1
60.16974960192925,17.92590168565751,SWEDEN,EU,4
-9.745518221482488,-45.35391883960927,BRAZIL,SA,1
-1.402740525663719,120.8270571072722,INDONESIA,AS,2
-7.773361906248454,-72.2008474524125,BRAZIL,SA,1
0.9602368467013114,-59.91246248217833,BRAZIL,SA,1
-34.11712845947282,119.0724990554013,AUSTRALIA,OC,3
50.27461975774091,21.28648616431143,POLAND,EU,4
41.63127431741805,75.84543146083745,KYRGYZSTAN,AS,2
14.88152033769785,102.1512217040259,THAILAND,AS,2
38.61949824831315,-0.6731671808991909,SPAIN,EU,4
-50.43497071821501,-71.5047949842398,ARGENTINA,SA,1
42.45637681588052,73.81372358556378,KYRGYZSTAN,AS,2
51.93693481008835,44.92479601224652,RUSSIA,EU,4
-0.9413220197317974,120.2252557658832,INDONESIA,AS,2
-26.5906833,120.2260383,AUSTRALIA,OC,3
-31.05245220813164,118.1051927051077,AUSTRALIA,OC,3
-7.516487765994965,-63.01702241271661,BRAZIL,SA,1
-30.40170349033929,20.49470134554131,SOUTH AFRICA,AF,0
-26.38291268207758,146.2466338779718,AUSTRALIA,OC,3
14.9577809873927,-16.86885074994413,SENEGAL,AF,0
-41.26995569652583,-68.87577328224017,ARGENTINA,SA,1
48.72439174686428,9.096619974544977,GERMANY,EU,4
-48.81852893027608,-69.76990959683361,ARGENTINA,SA,1
26.79804532227104,-104.1901977415967,MEXICO,NA,5
-13.30544055389818,-70.2980947875511,PERU,SA,1
-34.01484706003517,142.4748229082885,AUSTRALIA,OC,3
-13.19843797186092,-51.90625808526642,BRAZIL,SA,1
61.81273276917248,77.43235860866707,RUSSIA,EU,4
46.24191867229564,24.18477555976542,ROMANIA,EU,4
63.66228605039396,66.74600902452859,RUSSIA,EU,4
31.63594557885744,-116.4715963182472,MEXICO,NA,5
50.46937838212707,103.7861358214721,RUSSIA,EU,4
50.73630785557376,18.93466498391769,POLAND,EU,4
8.82320779643072,7.046682651513589,NIGERIA,AF,0
10.16368725275303,7.905802410392842,NIGERIA,AF,0
-31.09121836929034,-66.7335946948567,ARGENTINA,SA,1
-14.48015348438329,-58.49475514956492,BRAZIL,SA,1
-26.7407370112584,-65.77572074219466,ARGENTINA,SA,1
48.09711353346192,102.5531088695691,MONGOLIA,AS,2
-11.69049868671375,-46.13759467266248,BRAZIL,SA,1
51.81791841912765,32.89566423811159,UKRAINE,EU,4
39.24245409753756,31.39639500283291,TURKEY,AS,2
11.73193925250234,9.587312792971465,NIGERIA,AF,0
11.31309375845807,11.30531251068529,NIGERIA,AF,0
8.292482977060152,100.2590652257073,THAILAND,AS,2
16.38390587324192,-14.06307515053128,SENEGAL,AF,0
46.27767340937245,44.92951801896601,RUSSIA,EU,4
-25.25701996362881,141.4056366734708,AUSTRALIA,OC,3
14.27322708662719,104.5861236663117,CAMBODIA,AS,2
-28.22187221990521,-60.74897782560816,ARGENTINA,SA,1
62.27606334901311,42.79305401104643,RUSSIA,EU,4
-31.36105731252038,131.3215316156546,AUSTRALIA,OC,3
-3.913546216684686,-40.34020767521498,BRAZIL,SA,1
-2.307942029530112,-45.27139282987964,BRAZIL,SA,1
-6.395450093750849,-55.56572166509031,BRAZIL,SA,1
-36.90328012443956,142.3308041400912,AUSTRALIA,OC,3
10.86059490543484,79.06525852036329,INDIA,AS,2
-26.92130035871291,148.0529550363785,AUSTRALIA,OC,3
-28.88066812236013,152.5707900093464,AUSTRALIA,OC,3
-26.38354055309732,149.7169485928002,AUSTRALIA,OC,3
-12.34798953476384,-45.99522141111518,BRAZIL,SA,1
-27.48899193198337,-53.36541962407348,BRAZIL,SA,1
-11.56809199975394,-37.81689061064209,BRAZIL,SA,1
-28.79852679937184,-49.94878036247223,BRAZIL,SA,1
-21.15815891848088,117.3920793859632,AUSTRALIA,OC,3
23.51876943983894,-106.3135720794961,MEXICO,NA,5
18.88196784032579,-98.71998103757538,MEXICO,NA,5
-12.50504994796228,-74.70820815713834,PERU,SA,1
8.743212762684362,-76.53962619932021,COLOMBIA,SA,1
-5.25568617816967,-49.32619077174869,BRAZIL,SA,1
19.87071584890812,-89.23941664649435,MEXICO,NA,5
18.54669603527758,-96.2474335264611,MEXICO,NA,5
52.75385526731846,104.4569003548994,RUSSIA,EU,4
-29.77784484550448,-61.80291788830372,ARGENTINA,SA,1
-5.957919998266449,-40.11772793412467,BRAZIL,SA,1
17.72578951824906,99.57370799785777,THAILAND,AS,2
62.39398164082608,16.5649139366069,SWEDEN,EU,4
42.56970100006389,12.04849773355049,ITALY,EU,4
61.77810885470463,45.31729887390813,RUSSIA,EU,4
-28.97382402317309,29.89110442191216,SOUTH AFRICA,AF,0
-26.09887351564561,-49.37607690894789,BRAZIL,SA,1
12.67866036350104,5.509878854430121,NIGERIA,AF,0
20.34069522667784,-99.98025641311892,MEXICO,NA,5
42.48536281020432,72.50271584832922,KYRGYZSTAN,AS,2
4.528307649028022,-60.17959399068081,BRAZIL,SA,1
-0.4231202202421847,36.01891188351158,KENYA,AF,0
-12.07056143609994,-59.66233204719054,BRAZIL,SA,1
-38.51818485795386,143.3445157333863,AUSTRALIA,OC,3
-28.68343492485439,-67.44313140612329,ARGENTINA,SA,1
60.29644663391495,16.27768401202887,SWEDEN,EU,4
52.18728855331009,16.71449900791382,POLAND,EU,4
-19.37300945778331,25.87740468323435,BOTSWANA,AF,0
-26.63189426164021,-53.8863456825497,ARGENTINA,SA,1
17.59586452083434,77.98724428779475,INDIA,AS,2
51.63528061349028,90.07376509851818,RUSSIA,EU,4
55.11608840769912,72.44082214863265,RUSSIA,EU,4
-16.34822533579518,133.9193436615712,AUSTRALIA,OC,3
-4.655061059448965,-38.94251395561712,BRAZIL,SA,1
50.66576566846962,105.2631711155463,RUSSIA,EU,4
-35.99149800091061,139.5780828030636,AUSTRALIA,OC,3
-7.625205706543023,-36.57689991304654,BRAZIL,SA,1
-25.1805341116642,-65.49630349897959,ARGENTINA,SA,1
16.28962185834519,-0.04462702431169419,MALI,AF,0
-26.10957642039327,148.6527645139686,AUSTRALIA,OC,3
12.55446824165076,6.110648160646337,NIGERIA,AF,0
-31.3583061846262,-66.74639447286798,ARGENTINA,SA,1
47.84652733925235,118.4814574327372,MONGOLIA,AS,2
4.895542826227041,-71.58088065360465,COLOMBIA,SA,1
38.13088264337222,-8.42475228806435,PORTUGAL,EU,4
17.10404732552828,102.8789550578,THAILAND,AS,2
-12.61865749157755,-47.44881220592411,BRAZIL,SA,1
22.35346192890379,72.95837024491799,INDIA,AS,2
49.48169764761486,24.42442322539484,UKRAINE,EU,4
11.27226231709227,103.3324411664444,CAMBODIA,AS,2
-24.9674057847357,143.9739643720096,AUSTRALIA,OC,3
12.46900287400152,-11.90845440565113,SENEGAL,AF,0
-16.45684227953501,-48.99221269571896,BRAZIL,SA,1
8.628149948291302,8.373059024062528,NIGERIA,AF,0
9.253196632073552,-74.35258372716973,COLOMBIA,SA,1
64.88647390703947,56.34656912448207,RUSSIA,EU,4
-1.152055684273709,116.7941444987678,INDONESIA,AS,2
50.6532504079529,25.47825314754715,UKRAINE,EU,4
47.35155202624978,92.18709604630675,MONGOLIA,AS,2
6.222129950141275,6.140144470124214,NIGERIA,AF,0
6.308346847545041,6.419462194390345,NIGERIA,AF,0
-17.14035672289652,-39.87810469368082,BRAZIL,SA,1
-11.79356898949404,-46.23305492520171,BRAZIL,SA,1
39.86287391174307,-6.155659145995969,SPAIN,EU,4
-35.0553994618511,-69.55964218273569,ARGENTINA,SA,1
62.16302489106855,117.745113519553,RUSSIA,EU,4
0.0371271117890002,110.0997664259926,INDONESIA,AS,2
47.90046345159291,46.12700096091628,RUSSIA,EU,4
51.46032022915119,28.8659926153028,UKRAINE,EU,4
-8.224307043741298,-42.53783796800795,BRAZIL,SA,1
42.38611198794609,19.04605911450402,MONTENEGRO,EU,4
-19.87556130937323,136.3029706586511,AUSTRALIA,OC,3
61.76570338109367,66.00008307118065,RUSSIA,EU,4
0.4511261115044743,40.2871275814679,KENYA,AF,0
-3.152237808765562,-43.51239925792427,BRAZIL,SA,1
42.15889803749187,22.8579029842006,BULGARIA,EU,4
56.70828852247179,49.76060692822388,RUSSIA,EU,4
-8.591541061343007,-55.06541574063682,BRAZIL,SA,1
-26.65246620287383,21.83446173961756,BOTSWANA,AF,0
18.20726220398313,75.70735186958728,INDIA,AS,2
58.7420999296105,40.27886991643776,RUSSIA,EU,4
14.25164247966631,-5.982373321356488,MALI,AF,0
-31.83692305106389,132.6991661313074,AUSTRALIA,OC,3
-8.059343301785894,-71.20165283419595,BRAZIL,SA,1
55.25297731527669,41.81511468794506,RUSSIA,EU,4
67.30604102059102,22.24116300346406,SWEDEN,EU,4
-12.5393917370898,-38.70639285117635,BRAZIL,SA,1
-32.12726447292183,133.8089557286523,AUSTRALIA,OC,3
50.28722968032388,98.95539570207177,MONGOLIA,AS,2
-24.26424818032448,139.423020015982,AUSTRALIA,OC,3
63.96231164784556,14.05103431983078,SWEDEN,EU,4
0.09987230097650915,-51.0915049416848,BRAZIL,SA,1
6.606183173320529,-2.101240279125866,GHANA,AF,0
-8.662694787500124,-76.85720873611255,PERU,SA,1
12.349300378947,9.634690528285459,NIGERIA,AF,0
31.84364253335605,75.1370148286771,INDIA,AS,2
-32.30370972426699,125.2148239017833,AUSTRALIA,OC,3
-8.630449419166712,-35.83374093255478,BRAZIL,SA,1
62.02792121335653,24.48887890719563,FINLAND,EU,4
62.80065685158035,22.85508191535991,FINLAND,EU,4
-20.17825283120638,-47.04639302406437,BRAZIL,SA,1
-22.59055468552011,136.884488242763,AUSTRALIA,OC,3
66.81154049772941,27.50211076224699,FINLAND,EU,4
12.79677914263763,104.7788292072417,CAMBODIA,AS,2
24.37513835334046,-105.1493785785102,MEXICO,NA,5
-25.18606151596763,132.5139655766658,AUSTRALIA,OC,3
-33.96776266908181,142.6192121244904,AUSTRALIA,OC,3
12.38171485129652,103.2608135002603,CAMBODIA,AS,2
-9.839452017257631,-41.54825590004251,BRAZIL,SA,1
-26.38408834759673,-53.53141171092861,BRAZIL,SA,1
18.10869688155957,99.02189293892131,THAILAND,AS,2
-26.75612573830366,20.00075983364799,SOUTH AFRICA,AF,0
-26.89503076898831,24.7514450780962,SOUTH AFRICA,AF,0
27.22963441534964,-101.4211766412405,MEXICO,NA,5
-33.81342353359459,19.81468421261362,SOUTH AFRICA,AF,0
-13.60195971654748,-41.33147718080741,BRAZIL,SA,1
-2.428950554517494,37.66675370404857,KENYA,AF,0
60.89533068501407,26.56341865150384,FINLAND,EU,4
-31.24356282561063,-54.24104749476106,BRAZIL,SA,1
-15.82999230404517,-49.61878564015127,BRAZIL,SA,1
6.546828747306341,-2.169647951179656,GHANA,AF,0
-19.68295863611431,-47.95256999391225,BRAZIL,SA,1
6.667236302407767,3.064491020370888,NIGERIA,AF,0
9.991129036226114,-75.26624133231392,COLOMBIA,SA,1
-11.49374237949886,-58.62715898091149,BRAZIL,SA,1
62.44196325852759,12.96377629930841,SWEDEN,EU,4
67.25998298081257,28.36068103448315,FINLAND,EU,4
23.22751687234049,-104.5369794465256,MEXICO,NA,5
50.28998047671269,22.5534017442858,POLAND,EU,4
-22.2110441694265,-56.77042393990487,BRAZIL,SA,1
48.11581732959709,20.755788675839,HUNGARY,EU,4
62.70844651052654,147.5377891725087,RUSSIA,EU,4
-30.88658184250032,141.7748319276552,AUSTRALIA,OC,3
67.6907196289105,24.07792379606445,FINLAND,EU,4
-16.63064249908306,-69.71761673522487,PERU,SA,1
53.00110020656626,16.14277318683279,POLAND,EU,4
52.07664087822534,18.80427262900169,POLAND,EU,4
-38.14473873983545,-65.81477977193582,ARGENTINA,SA,1
-34.71184267377924,-68.27940757645628,ARGENTINA,SA,1
46.55206060880209,134.2490410387878,RUSSIA,EU,4
-23.06659857629876,-63.96218889053464,ARGENTINA,SA,1
-50.3305556,-73.2341667,ARGENTINA,SA,1
-29.6874540702799,115.3399327841176,AUSTRALIA,OC,3
-31.37250544912765,131.1528541795687,AUSTRALIA,OC,3
-9.419271551161467,-61.97088681136938,BRAZIL,SA,1
-27.94508318505421,120.035918338407,AUSTRALIA,OC,3
59.25621491246569,15.37330994098252,SWEDEN,EU,4
-29.01852299217168,-62.09340804351888,ARGENTINA,SA,1
12.09253308610264,9.323421348254351,NIGERIA,AF,0
-45.58245410431714,-70.95033123631706,ARGENTINA,SA,1
-14.31024113819569,-39.29047649370015,BRAZIL,SA,1
16.98725236602476,102.7361891331739,THAILAND,AS,2
57.36669291766639,93.1206796318173,RUSSIA,EU,4
-18.03598999005413,-48.54832508225793,BRAZIL,SA,1
-9.88270250656157,-41.77497116459273,BRAZIL,SA,1
10.03453075859956,-74.220636198781,COLOMBIA,SA,1
59.53275779574052,69.98640709203643,RUSSIA,EU,4
47.87642530988153,103.4365536389624,MONGOLIA,AS,2
51.51889962360527,45.01955686042279,RUSSIA,EU,4
64.50713021667728,141.8911646801084,RUSSIA,EU,4
-35.35511316654667,145.5595905962769,AUSTRALIA,OC,3
-19.47739995135665,-68.67520516487444,CHILE,SA,1
-18.26013485757127,-40.44184841371286,BRAZIL,SA,1
-15.06781402684385,-47.08097179252405,BRAZIL,SA,1
24.8948017,91.8690311,BANGLADESH,AS,2
62.28646840388332,43.88735423896103,RUSSIA,EU,4
46.79482352762344,9.126987553607218,SWITZERLAND,EU,4
-5.647012261094458,-44.43232585608052,BRAZIL,SA,1
-17.74297847961644,123.5809125902527,AUSTRALIA,OC,3
-26.70312659198442,26.14911822179038,SOUTH AFRICA,AF,0
43.13104682196509,25.13035736850671,BULGARIA,EU,4
57.6808347952549,29.37699748069407,RUSSIA,EU,4
-7.635555198787991,-42.39355876901448,BRAZIL,SA,1
14.91387696343828,-12.45696438894639,SENEGAL,AF,0
46.98696711186373,119.2665756034733,MONGOLIA,AS,2
38.87932590385449,30.80186097330163,TURKEY,AS,2
21.41751900268052,-101.2781214962763,MEXICO,NA,5
27.27154197368901,77.96419646522993,INDIA,AS,2
-4.156459744433633,-39.00926154526077,BRAZIL,SA,1
-26.8458901219663,25.99922265902581,SOUTH AFRICA,AF,0
57.44685275774899,88.61202308627531,RUSSIA,EU,4
7.353489900538142,-2.388124648695954,GHANA,AF,0
-15.08984307686974,-41.1019299339769,BRAZIL,SA,1
-38.98103444339882,-61.2763863825701,ARGENTINA,SA,1
59.03445765123475,27.06002529484091,ESTONIA,EU,4
11.50630797718258,4.493739493911211,NIGERIA,AF,0
17.39231636862415,102.9526226347777,THAILAND,AS,2
8.282785164277257,5.832446679071094,NIGERIA,AF,0
16.05054326377994,103.9798443683755,THAILAND,AS,2
-11.40181289850157,-39.33787512412964,BRAZIL,SA,1
45.61599109041401,27.55814991709094,ROMANIA,EU,4
16.55417780475923,-89.43846159378117,GUATEMALA,NA,5
-38.15105877401098,-66.9277233986047,ARGENTINA,SA,1
40.94362210563225,34.20670723763156,TURKEY,AS,2
-26.07953444658202,-51.15611864555913,BRAZIL,SA,1
-19.06485187277354,-42.55374193923956,BRAZIL,SA,1
54.80513298216718,59.96821074581382,RUSSIA,EU,4
-6.767052295561495,-42.34364271897008,BRAZIL,SA,1
9.59601084697587,6.020632454169828,NIGERIA,AF,0
-24.55813295645297,119.6209190262873,AUSTRALIA,OC,3
-18.08820912418069,-64.34750102129168,BOLIVIA,SA,1
57.37752184560611,47.08116538711758,RUSSIA,EU,4
-38.04624507438287,-65.62393934381356,ARGENTINA,SA,1
-26.84224533732229,-62.71546386992069,ARGENTINA,SA,1
-21.16861552598037,22.30876599562593,BOTSWANA,AF,0
7.198461389008555,4.349549922634845,NIGERIA,AF,0
-6.873161170062414,-55.43800735687584,BRAZIL,SA,1
-19.18883912604549,-43.25833130857443,BRAZIL,SA,1
18.0183677,-91.6725355,MEXICO,NA,5
43.78457496235853,23.99488407949508,ROMANIA,EU,4
23.83102848210241,90.52291229431464,BANGLADESH,AS,2
49.55489610036823,107.3807406884484,MONGOLIA,AS,2
-16.04036593334975,142.57278131048,AUSTRALIA,OC,3
16.2894279319287,-0.04509600903075146,MALI,AF,0
-16.22393682830792,-69.46234836076614,PERU,SA,1
54.78511585565138,46.33696624955515,RUSSIA,EU,4
-15.5694079,135.3745358,AUSTRALIA,OC,3
-1.354844169961022,37.92133858594279,KENYA,AF,0
-30.81369084161231,18.11571476599732,SOUTH AFRICA,AF,0
35.19197925295351,24.45219479408641,GREECE,EU,4
-5.405463717699237,-45.37292127674883,BRAZIL,SA,1
-26.03447288051968,146.7605853157347,AUSTRALIA,OC,3
0.1578385149757055,-76.85061432114412,ECUADOR,SA,1
24.24697689424375,91.49696469177599,BANGLADESH,AS,2
7.77134295536248,80.34701060782805,SRI LANKA,AS,2
50.94250586518491,22.46429993419202,POLAND,EU,4
-15.57828313414893,-53.36387871570521,BRAZIL,SA,1
-17.95626209044626,127.794419808213,AUSTRALIA,OC,3
6.814946236257239,-71.23487619277329,COLOMBIA,SA,1
-1.736445428659357,119.382763289354,INDONESIA,AS,2
23.29667749981904,-104.5200701331122,MEXICO,NA,5
3.699147228219219,-60.32005353950171,BRAZIL,SA,1
-31.15684919784528,-57.03450260619787,URUGUAY,SA,1
12.37562361928171,4.604407934553646,NIGERIA,AF,0
-22.90311802358946,22.10859308323018,BOTSWANA,AF,0
61.55508537437822,53.69816193885256,RUSSIA,EU,4
